loan_id,customer_id,amount,interest_rate,term_months,start_date,status
2373,366,66687.6,10.96,48,2021-08-20,VIGENTE
2374,752,81802.1,33.29,6,2024-05-24,VIGENTE
2375,457,149939.44,22.35,48,2025-04-28,VIGENTE
2376,569,198489.24,33.0,12,2025-08-27,VIGENTE
2377,434,163300.89,29.56,60,2022-11-01,VIGENTE
2378,338,103807.24,20.58,12,2023-04-26,MOROSO
2379,498,85236.62,27.42,24,2024-05-03,VIGENTE
2380,522,199061.07,30.39,18,2022-04-07,VIGENTE
2381,506,113975.42,35.61,18,2023-06-27,MOROSO
2382,211,11145.21,32.11,60,2024-08-16,CANCELADO
2383,13,16099.35,28.0,6,2024-11-20,CANCELADO
2384,769,13674.51,16.98,6,2026-02-04,VIGENTE
2385,248,13175.0,29.02,48,2021-05-09,VIGENTE
2386,472,113622.01,18.29,36,2021-05-20,VIGENTE
2387,216,60848.29,29.2,24,2023-09-17,MOROSO
2388,186,122153.25,28.73,18,2022-05-06,CANCELADO
2389,788,115220.3,43.5,24,2022-04-06,CANCELADO
2390,564,125941.93,38.13,12,2024-12-26,VIGENTE
2391,832,191208.55,8.02,36,2025-05-22,CANCELADO
2392,783,188139.78,25.22,6,2025-08-04,CANCELADO
2393,932,163762.15,31.13,12,2023-02-22,MOROSO
2394,16,81197.09,43.75,48,2022-08-17,VIGENTE
2395,593,147579.25,37.77,48,2023-09-11,VIGENTE
2396,973,144719.7,20.14,60,2021-04-08,VIGENTE
2397,365,18728.69,14.02,60,2023-11-22,MOROSO
2398,128,175161.6,24.04,36,2023-08-10,CANCELADO
2399,928,170325.06,31.54,12,2022-06-03,VIGENTE
2400,583,135197.74,26.36,36,2022-10-07,CANCELADO
2401,674,76354.41,10.79,48,2024-12-12,CANCELADO
2402,780,186504.09,13.21,18,2024-01-21,VIGENTE
2403,188,15086.42,35.97,6,2024-04-04,CANCELADO
2404,308,149117.81,10.83,12,2024-05-23,VIGENTE
2405,878,31468.92,31.9,12,2023-07-31,VIGENTE
2406,797,137520.19,36.08,12,2022-08-21,VIGENTE
2407,202,31943.42,31.28,48,2021-03-17,CANCELADO
2408,913,188809.61,11.7,18,2024-08-31,VIGENTE
2409,870,136929.79,40.01,24,2023-02-13,MOROSO
2410,883,50132.22,13.2,48,2022-08-30,VIGENTE
2411,22,18386.72,19.69,24,2025-08-02,VIGENTE
2412,705,17759.63,10.64,24,2026-01-12,CANCELADO
2413,91,20992.77,11.7,48,2024-05-27,MOROSO
2414,969,67386.68,22.84,24,2024-04-09,VIGENTE
2415,796,182500.28,37.77,12,2021-12-16,VIGENTE
2416,250,48706.76,43.99,12,2022-04-29,VIGENTE
2417,830,199516.81,25.35,48,2023-01-12,VIGENTE
2418,988,74521.09,9.48,48,2022-07-08,VIGENTE
2419,380,133610.14,27.93,60,2024-12-02,MOROSO
2420,621,18577.87,15.74,24,2023-09-28,CANCELADO
2421,227,37888.42,44.44,36,2024-06-01,VIGENTE
2422,769,23486.82,19.62,36,2024-06-07,VIGENTE
2423,937,184231.87,36.55,36,2025-10-08,VIGENTE
2424,544,18642.42,40.93,6,2023-02-22,VIGENTE
2425,211,18696.54,21.24,48,2025-11-19,CANCELADO
2426,827,176162.23,11.53,48,2025-10-25,VIGENTE
2427,31,12497.81,41.48,36,2024-07-23,VIGENTE
2428,605,18153.1,39.83,48,2024-06-06,CANCELADO
2429,110,15183.14,8.42,12,2025-03-14,MOROSO
2430,499,177159.08,30.69,6,2021-04-09,CANCELADO
2431,531,95970.25,19.93,6,2022-12-18,CANCELADO
2432,207,54923.0,26.73,36,2024-04-30,MOROSO
2433,69,185378.58,35.04,12,2022-02-15,VIGENTE
2434,946,3562.74,19.92,36,2023-06-23,VIGENTE
2435,75,166201.28,35.72,48,2025-06-13,VIGENTE
2436,426,54031.61,39.75,18,2025-11-07,VIGENTE
2437,706,16213.49,13.84,48,2024-01-22,VIGENTE
2438,337,147365.32,24.44,48,2024-04-25,VIGENTE
2439,673,18454.27,19.79,6,2026-01-24,VIGENTE
2440,60,31040.21,36.93,36,2025-02-12,VIGENTE
2441,106,38459.88,22.22,60,2023-11-23,VIGENTE
2442,999,197761.4,11.51,18,2023-05-17,VIGENTE
2443,340,26895.27,15.47,36,2024-07-20,VIGENTE
2444,446,79305.84,28.78,12,2021-11-29,VIGENTE
2445,937,49286.32,21.01,48,2021-05-21,VIGENTE
2446,794,13473.47,15.67,18,2023-07-29,VIGENTE
2447,403,18217.27,25.4,36,2021-06-17,VIGENTE
2448,445,142700.94,31.3,24,2025-11-19,MOROSO
2449,897,71615.23,30.7,36,2023-02-22,CANCELADO
2450,952,84280.14,19.43,48,2022-07-11,CANCELADO
2451,646,88894.24,13.9,24,2024-10-27,VIGENTE
2452,500,93070.74,24.14,12,2025-10-10,VIGENTE
2453,894,147290.82,29.15,12,2024-12-15,VIGENTE
2454,227,178796.12,38.6,18,2021-04-12,CANCELADO
2455,139,160931.08,38.65,24,2022-08-14,CANCELADO
2456,745,195851.1,41.18,6,2022-01-13,CANCELADO
2457,318,38839.84,22.71,12,2024-10-05,VIGENTE
2458,226,167788.35,18.09,60,2025-07-30,VIGENTE
2459,602,142428.24,12.34,18,2025-11-17,CANCELADO
2460,136,149424.84,19.1,18,2021-12-28,MOROSO
2461,426,159919.1,43.34,18,2023-03-06,VIGENTE
2462,959,71222.47,24.8,48,2024-01-02,VIGENTE
2463,2,158448.97,17.8,36,2022-10-14,CANCELADO
2464,959,8333.64,17.48,12,2023-05-11,CANCELADO
2465,770,128077.43,27.97,18,2023-07-10,VIGENTE
2466,43,159605.79,16.63,48,2022-09-18,MOROSO
2467,266,15564.54,30.76,24,2024-12-03,VIGENTE
2468,737,31623.42,11.57,60,2024-12-20,CANCELADO
2469,560,100200.28,38.08,60,2024-04-14,VIGENTE
2470,892,110021.96,15.22,12,2022-08-15,MOROSO
2471,142,66925.29,36.32,36,2025-09-11,CANCELADO
2472,118,137062.21,24.7,12,2021-10-28,VIGENTE
2473,721,71843.92,11.0,12,2023-10-10,CANCELADO
2474,375,95338.78,40.72,18,2023-04-21,VIGENTE
2475,969,197474.8,25.44,36,2022-10-10,VIGENTE
2476,96,10263.04,19.72,36,2024-12-18,CANCELADO
2477,759,199254.82,20.46,36,2025-11-09,VIGENTE
2478,329,117163.16,38.13,12,2024-12-25,MOROSO
2479,1000,99899.02,35.91,12,2025-07-14,MOROSO
2480,840,163163.33,42.65,18,2021-03-06,VIGENTE
2481,993,174951.42,12.29,12,2023-03-02,CANCELADO
2482,765,126821.91,36.1,36,2025-08-03,VIGENTE
2483,871,14224.87,20.5,36,2024-06-12,CANCELADO
2484,353,47035.4,44.91,6,2022-12-29,VIGENTE
2485,469,52269.78,13.71,18,2025-02-27,VIGENTE
2486,174,83102.44,15.71,60,2022-06-25,VIGENTE
2487,641,28224.79,26.49,18,2022-11-13,VIGENTE
2488,928,104318.93,26.19,36,2023-10-16,VIGENTE
2489,230,195462.94,17.79,36,2025-11-02,VIGENTE
2490,870,111573.69,16.95,36,2022-02-03,VIGENTE
2491,195,150971.91,28.83,48,2023-08-28,VIGENTE
2492,85,62226.66,8.86,60,2024-10-23,CANCELADO
2493,35,32638.23,10.73,12,2022-04-14,VIGENTE
2494,439,50315.78,35.4,18,2023-12-20,VIGENTE
2495,2,137236.08,29.94,48,2025-01-26,VIGENTE
2496,71,5852.81,40.35,6,2023-08-30,VIGENTE
2497,758,41773.39,9.61,36,2021-11-13,VIGENTE
2498,387,57347.22,42.5,12,2021-12-31,VIGENTE
2499,467,10476.0,29.13,60,2025-12-29,VIGENTE
2500,290,55094.19,36.66,12,2024-04-20,VIGENTE
2501,473,111642.8,30.36,36,2022-07-05,VIGENTE
2502,547,17064.21,14.59,18,2024-04-21,MOROSO
2503,722,191999.89,31.25,48,2024-04-29,MOROSO
2504,862,31858.27,12.57,36,2022-06-19,MOROSO
2505,513,8970.78,9.94,36,2025-11-25,VIGENTE
2506,881,93234.17,13.19,6,2022-06-07,VIGENTE
2507,518,106221.8,8.4,60,2025-07-20,VIGENTE
2508,954,34741.13,10.27,36,2022-07-13,VIGENTE
2509,662,78000.78,12.49,60,2025-06-07,VIGENTE
2510,219,64984.68,41.44,60,2025-01-25,VIGENTE
2511,332,8463.47,17.45,18,2025-03-03,MOROSO
2512,107,63600.06,23.85,48,2025-07-30,VIGENTE
2513,259,121603.06,19.42,48,2022-02-03,MOROSO
2514,842,151741.94,19.96,18,2022-03-04,VIGENTE
2515,561,118118.0,15.23,6,2021-08-18,VIGENTE
2516,673,24805.11,14.98,12,2023-01-05,VIGENTE
2517,185,199139.66,29.33,12,2021-05-16,CANCELADO
2518,264,43274.9,17.26,36,2022-11-17,MOROSO
2519,10,7935.45,32.6,48,2023-12-05,VIGENTE
2520,411,176868.05,44.33,18,2024-03-21,VIGENTE
2521,300,181579.03,35.02,24,2022-08-01,VIGENTE
2522,999,40960.56,38.15,48,2023-01-12,VIGENTE
2523,482,46047.63,43.81,24,2022-01-03,VIGENTE
2524,797,98726.61,15.67,60,2025-11-02,VIGENTE
2525,457,107989.84,9.32,6,2024-12-18,VIGENTE
2526,714,80187.11,31.75,60,2023-05-08,VIGENTE
2527,92,34292.94,41.03,48,2025-05-17,MOROSO
2528,500,113370.64,34.6,36,2021-12-18,MOROSO
2529,916,132585.89,10.85,36,2022-10-31,VIGENTE
2530,644,129323.2,29.66,48,2026-01-27,VIGENTE
2531,851,163470.73,37.99,6,2021-10-08,VIGENTE
2532,553,139687.16,23.15,24,2025-04-12,VIGENTE
2533,923,170536.15,12.01,6,2024-08-23,CANCELADO
2534,171,46041.69,37.71,60,2022-03-21,VIGENTE
2535,447,54266.62,34.17,18,2023-01-28,VIGENTE
2536,771,148611.58,37.78,24,2021-04-18,VIGENTE
2537,775,115311.42,38.29,60,2025-07-31,VIGENTE
2538,23,12527.32,9.79,24,2025-12-28,VIGENTE
2539,660,31106.23,9.55,24,2022-10-22,MOROSO
2540,129,152374.16,19.66,6,2022-03-25,CANCELADO
2541,399,141767.37,36.91,6,2021-10-16,VIGENTE
2542,390,78227.67,21.55,24,2025-09-17,MOROSO
2543,441,131637.59,14.91,48,2023-08-24,VIGENTE
2544,36,161336.12,33.8,12,2025-02-20,CANCELADO
2545,182,132889.73,25.79,60,2022-02-14,VIGENTE
2546,602,32196.41,26.23,12,2021-09-13,CANCELADO
2547,881,159145.09,13.29,36,2025-06-06,CANCELADO
2548,915,94054.7,20.99,18,2025-04-15,VIGENTE
2549,541,22977.66,10.76,60,2024-11-23,VIGENTE
2550,901,73844.89,22.73,36,2021-03-26,VIGENTE
2551,299,56252.01,10.35,6,2025-06-28,VIGENTE
2552,942,181174.56,23.96,60,2022-10-21,VIGENTE
2553,724,194696.66,29.17,36,2021-04-25,CANCELADO
2554,740,13649.93,13.11,24,2021-04-01,VIGENTE
2555,747,7287.49,14.68,60,2024-12-12,VIGENTE
2556,17,150171.37,28.07,18,2022-04-13,MOROSO
2557,510,127130.97,19.37,60,2024-05-31,VIGENTE
2558,890,7123.03,16.63,36,2025-04-16,MOROSO
2559,1000,175372.32,15.28,12,2023-12-23,CANCELADO
2560,796,86464.68,10.54,12,2025-05-31,VIGENTE
2561,426,90976.05,9.38,48,2023-02-08,CANCELADO
2562,85,195709.95,34.69,12,2022-01-18,VIGENTE
2563,448,161005.65,23.44,36,2023-12-29,CANCELADO
2564,629,164824.01,22.86,12,2024-05-25,VIGENTE
2565,459,177896.67,8.96,36,2025-05-28,CANCELADO
2566,660,18294.57,9.06,18,2025-10-04,VIGENTE
2567,622,113993.19,36.9,36,2024-03-02,VIGENTE
2568,293,169516.34,35.41,18,2022-04-06,VIGENTE
2569,997,143154.28,26.0,24,2024-10-12,VIGENTE
2570,699,150463.98,28.42,24,2024-10-26,VIGENTE
2571,925,162542.12,28.35,48,2025-07-25,VIGENTE
2572,646,147837.43,12.43,18,2026-01-31,CANCELADO
2573,498,118686.98,27.05,12,2025-02-26,MOROSO
2574,197,14721.58,44.68,60,2022-04-05,MOROSO
2575,272,56722.19,8.42,60,2022-03-24,CANCELADO
2576,881,139301.22,40.58,18,2021-12-16,MOROSO
2577,79,30614.15,8.04,6,2026-01-24,VIGENTE
2578,517,130321.24,33.01,24,2024-02-28,CANCELADO
2579,412,52739.67,28.62,6,2022-04-21,VIGENTE
2580,118,55182.36,35.15,12,2023-12-01,CANCELADO
2581,352,31442.99,16.89,24,2023-08-24,MOROSO
2582,489,157028.35,24.51,18,2023-03-07,MOROSO
2583,830,136891.01,42.26,12,2025-12-19,VIGENTE
2584,447,115121.38,15.52,24,2022-03-22,VIGENTE
2585,208,69711.31,11.01,18,2023-05-21,VIGENTE
2586,943,17437.57,42.43,36,2024-01-03,VIGENTE
2587,59,54084.63,25.81,60,2024-11-07,MOROSO
2588,653,115774.24,14.55,48,2025-03-17,VIGENTE
2589,528,96927.83,20.15,24,2024-12-30,VIGENTE
2590,216,16647.11,40.98,36,2024-12-08,MOROSO
2591,320,84847.37,14.81,24,2025-07-04,VIGENTE
2592,882,177625.25,41.65,36,2023-11-18,VIGENTE
2593,370,120754.41,26.64,60,2021-06-02,VIGENTE
2594,634,22392.21,43.07,12,2024-12-28,VIGENTE
2595,341,31410.13,34.72,12,2023-09-05,CANCELADO
2596,750,8075.14,8.63,6,2022-08-30,VIGENTE
2597,608,29731.51,32.09,48,2025-02-28,VIGENTE
2598,392,129899.93,36.53,6,2023-03-29,VIGENTE
2599,214,95305.84,41.84,12,2022-01-21,VIGENTE
2600,94,165912.6,32.63,24,2022-12-17,VIGENTE
2601,445,99396.92,34.0,6,2025-08-15,VIGENTE
2602,693,141176.3,15.61,6,2022-05-07,VIGENTE
2603,285,184913.23,9.9,36,2024-07-31,VIGENTE
2604,538,99976.55,30.15,36,2023-11-10,VIGENTE
2605,157,62073.99,23.31,12,2024-11-28,MOROSO
2606,787,93690.58,15.07,6,2025-03-26,VIGENTE
2607,763,141941.33,14.11,24,2023-12-20,VIGENTE
2608,25,125834.38,33.3,60,2026-01-23,VIGENTE
2609,53,197700.31,31.37,24,2021-07-26,VIGENTE
2610,780,89672.53,21.43,12,2022-09-06,VIGENTE
2611,993,10554.82,34.67,6,2022-07-11,MOROSO
2612,593,10477.19,22.32,60,2023-07-23,VIGENTE
2613,982,37323.18,42.78,24,2022-01-02,VIGENTE
2614,233,192156.69,36.44,24,2025-09-26,CANCELADO
2615,2,100402.37,38.46,60,2025-02-26,CANCELADO
2616,173,87647.99,26.16,24,2024-02-26,VIGENTE
2617,669,173452.38,38.6,6,2024-08-23,CANCELADO
2618,452,184698.05,36.22,6,2023-06-22,VIGENTE
2619,671,157292.66,38.2,60,2025-12-31,VIGENTE
2620,901,154945.83,44.28,18,2026-01-17,MOROSO
2621,77,17155.07,21.08,60,2024-04-05,VIGENTE
2622,914,187535.25,36.04,6,2021-03-14,VIGENTE
2623,404,24417.9,34.36,48,2022-06-25,VIGENTE
2624,633,78648.69,21.83,6,2024-07-08,CANCELADO
2625,761,70738.41,10.37,60,2021-06-24,VIGENTE
2626,499,4019.14,41.43,18,2023-12-28,MOROSO
2627,688,114960.72,39.06,36,2021-04-26,VIGENTE
2628,593,129440.14,41.86,36,2021-05-11,VIGENTE
2629,715,100370.69,10.95,60,2025-04-11,CANCELADO
2630,916,179634.03,43.47,24,2021-08-01,CANCELADO
2631,315,158750.93,35.83,24,2022-05-05,VIGENTE
2632,861,35157.81,24.48,18,2026-01-29,VIGENTE
2633,588,154044.35,40.85,48,2024-09-03,VIGENTE
2634,423,52722.26,13.41,18,2023-04-08,CANCELADO
2635,726,122259.28,18.04,24,2024-01-11,VIGENTE
2636,921,180721.34,28.64,18,2023-02-17,MOROSO
2637,253,51518.08,32.08,60,2023-05-27,VIGENTE
2638,160,141718.89,8.72,48,2025-05-05,VIGENTE
2639,703,146083.5,44.17,24,2023-01-26,CANCELADO
2640,854,38779.63,29.48,36,2022-09-03,CANCELADO
2641,622,26865.7,43.91,36,2023-09-18,VIGENTE
2642,441,124899.27,32.37,24,2022-05-04,VIGENTE
2643,853,131525.89,37.99,36,2025-07-26,VIGENTE
2644,822,128346.05,37.32,12,2021-02-28,VIGENTE
2645,90,66751.28,12.77,60,2022-02-09,VIGENTE
2646,679,193385.93,27.68,6,2021-12-27,VIGENTE
2647,633,27532.82,30.98,36,2022-06-06,VIGENTE
2648,865,145299.51,36.43,12,2023-12-25,VIGENTE
2649,752,31430.98,43.79,60,2024-07-02,VIGENTE
2650,905,24224.36,38.82,6,2021-11-14,VIGENTE
2651,388,101648.61,37.71,48,2025-07-08,VIGENTE
2652,538,133938.76,14.13,18,2022-07-09,VIGENTE
2653,805,113269.24,8.79,12,2023-06-03,VIGENTE
2654,28,191983.34,11.98,18,2025-12-09,CANCELADO
2655,938,54928.6,44.96,24,2022-02-10,CANCELADO
2656,249,170863.1,32.65,18,2024-11-12,MOROSO
2657,299,21236.08,42.94,18,2023-06-06,VIGENTE
2658,592,159806.41,13.93,48,2024-05-10,CANCELADO
2659,138,74039.15,19.71,12,2024-03-29,VIGENTE
2660,508,29282.28,12.27,18,2022-12-03,VIGENTE
2661,40,40321.23,36.73,48,2024-07-14,VIGENTE
2662,348,164104.65,38.49,36,2023-02-07,VIGENTE
2663,836,136752.98,19.21,60,2022-05-07,VIGENTE
2664,780,96320.69,36.12,6,2023-11-24,VIGENTE
2665,930,70966.08,29.06,18,2022-11-20,VIGENTE
2666,183,183454.42,12.69,48,2021-12-03,CANCELADO
2667,185,37342.4,40.76,18,2024-04-01,VIGENTE
2668,385,175868.18,8.26,24,2024-12-02,MOROSO
2669,967,27129.19,41.33,48,2023-08-01,VIGENTE
2670,40,58408.42,38.37,36,2024-10-15,VIGENTE
2671,319,9960.36,30.57,6,2025-10-04,VIGENTE
2672,79,162414.15,31.68,6,2021-09-01,VIGENTE
2673,567,28697.19,36.8,6,2022-06-25,MOROSO
2674,376,145768.95,35.8,24,2022-01-04,VIGENTE
2675,600,136132.96,13.37,6,2023-01-17,VIGENTE
2676,164,195733.74,16.44,60,2023-01-17,VIGENTE
2677,85,54483.79,27.72,24,2025-02-08,VIGENTE
2678,271,173682.57,42.71,12,2023-12-08,MOROSO
2679,693,64683.62,33.04,24,2021-05-01,VIGENTE
2680,176,195289.15,27.26,18,2023-12-24,VIGENTE
2681,544,122568.91,24.39,60,2022-12-30,CANCELADO
2682,457,186295.42,34.3,6,2024-06-10,CANCELADO
2683,57,154608.21,11.11,18,2023-07-14,MOROSO
2684,837,124008.84,9.94,60,2024-10-05,VIGENTE
2685,56,82879.04,26.83,48,2024-09-30,MOROSO
2686,705,51820.47,19.11,6,2022-11-04,VIGENTE
2687,301,110200.61,9.76,24,2023-06-25,VIGENTE
2688,122,22312.45,29.28,36,2023-10-10,MOROSO
2689,586,40788.52,16.5,24,2023-03-15,CANCELADO
2690,274,140234.59,26.58,24,2025-01-03,MOROSO
2691,881,43794.78,28.8,36,2022-09-03,VIGENTE
2692,606,23142.72,37.5,60,2024-12-25,MOROSO
2693,554,174629.79,29.14,48,2026-01-16,CANCELADO
2694,977,92897.45,13.89,6,2021-07-18,CANCELADO
2695,931,138565.63,12.19,12,2021-12-19,CANCELADO
2696,950,194718.18,20.82,24,2022-06-13,VIGENTE
2697,678,126460.39,35.92,36,2025-07-13,VIGENTE
2698,470,175697.61,11.8,36,2021-09-29,VIGENTE
2699,104,24671.26,17.65,18,2021-05-14,CANCELADO
2700,110,5407.31,40.03,6,2024-03-16,VIGENTE
2701,965,48517.09,39.68,6,2024-01-21,VIGENTE
2702,933,70442.4,35.4,60,2021-08-18,VIGENTE
2703,791,106653.87,24.82,18,2023-07-29,CANCELADO
2704,217,117773.25,35.69,24,2023-05-29,VIGENTE
2705,587,171239.44,25.72,24,2025-03-19,MOROSO
2706,569,4498.17,26.12,36,2025-04-14,CANCELADO
2707,841,168433.91,18.96,24,2023-10-27,VIGENTE
2708,574,127946.41,24.58,12,2022-02-06,VIGENTE
2709,88,87514.45,38.38,48,2024-02-11,VIGENTE
2710,943,46213.61,43.9,36,2024-11-05,VIGENTE
2711,435,116275.22,22.78,6,2025-07-15,CANCELADO
2712,174,162139.53,25.87,24,2021-08-08,MOROSO
2713,819,81999.86,38.04,12,2021-03-10,VIGENTE
2714,738,145712.5,35.8,6,2023-03-08,CANCELADO
2715,991,119094.12,22.55,12,2022-03-14,CANCELADO
2716,261,59156.38,30.12,60,2022-10-21,CANCELADO
2717,131,15278.48,10.99,6,2022-05-11,CANCELADO
2718,223,20215.84,27.17,60,2025-05-16,VIGENTE
2719,650,26920.1,18.44,24,2021-11-26,VIGENTE
2720,309,89429.97,38.89,12,2021-06-09,VIGENTE
2721,271,175113.37,42.76,60,2022-07-13,MOROSO
2722,745,46466.91,22.74,12,2021-07-30,CANCELADO
2723,798,191050.17,19.24,60,2024-11-29,VIGENTE
2724,348,112944.45,8.48,24,2025-11-08,VIGENTE
2725,852,46627.5,37.36,36,2021-10-28,VIGENTE
2726,433,89333.46,18.65,24,2022-05-18,MOROSO
2727,923,32344.17,18.52,48,2022-06-20,VIGENTE
2728,840,22295.5,36.56,24,2021-03-15,CANCELADO
2729,81,155525.41,21.32,60,2023-07-14,CANCELADO
2730,702,75948.61,39.52,18,2023-01-24,VIGENTE
2731,669,68469.23,25.69,12,2025-08-18,CANCELADO
2732,14,48530.05,43.03,6,2025-06-29,CANCELADO
2733,587,75410.79,43.87,12,2023-01-26,VIGENTE
2734,743,154813.26,12.56,48,2024-03-25,VIGENTE
2735,641,176409.96,35.11,36,2023-10-25,VIGENTE
2736,545,121121.36,31.75,36,2023-05-30,VIGENTE
2737,150,47100.18,40.7,6,2025-11-25,VIGENTE
2738,967,85235.07,39.61,18,2025-08-07,VIGENTE
2739,28,59624.94,38.9,24,2022-07-17,VIGENTE
2740,966,26574.5,20.5,6,2023-02-22,VIGENTE
2741,816,187865.88,32.25,60,2024-11-26,VIGENTE
2742,720,14776.11,21.0,24,2023-07-23,VIGENTE
2743,129,132562.19,13.9,6,2025-07-25,VIGENTE
2744,678,191625.0,28.63,18,2025-04-23,VIGENTE
2745,711,113394.18,29.27,60,2022-12-13,VIGENTE
2746,26,122649.49,30.75,60,2026-01-19,CANCELADO
2747,144,16763.44,35.73,12,2023-04-12,CANCELADO
2748,510,173721.94,13.88,18,2023-06-15,CANCELADO
2749,313,143079.69,36.78,36,2021-03-18,VIGENTE
2750,16,131606.98,19.11,12,2024-12-18,VIGENTE
2751,894,177025.06,37.42,24,2021-12-21,VIGENTE
2752,945,161752.01,38.95,48,2021-10-24,MOROSO
2753,993,104012.62,9.86,60,2023-11-13,VIGENTE
2754,331,142222.61,14.02,48,2022-05-08,CANCELADO
2755,933,162519.96,42.55,48,2022-08-12,VIGENTE
2756,233,57025.42,41.33,36,2021-03-03,MOROSO
2757,402,102063.53,11.16,36,2023-05-25,VIGENTE
2758,850,157090.79,32.69,24,2023-09-09,CANCELADO
2759,870,102947.16,28.2,36,2024-03-02,MOROSO
2760,326,168188.02,43.68,12,2023-02-23,VIGENTE
2761,600,122555.16,31.31,24,2022-05-06,VIGENTE
2762,1000,154768.72,36.3,60,2023-11-13,VIGENTE
2763,836,34938.94,33.55,36,2021-08-25,VIGENTE
2764,311,136184.45,14.79,24,2023-10-09,VIGENTE
2765,705,131473.6,43.55,24,2022-09-25,VIGENTE
2766,264,68217.27,21.67,18,2022-02-13,VIGENTE
2767,293,14570.65,37.8,36,2025-06-04,VIGENTE
2768,320,138284.69,32.71,18,2025-05-27,VIGENTE
2769,897,89702.51,16.6,60,2021-09-08,VIGENTE
2770,500,116812.72,42.55,6,2023-07-05,VIGENTE
2771,504,115843.88,36.08,60,2024-04-05,VIGENTE
2772,547,25256.95,39.17,60,2024-03-08,MOROSO
2773,190,68711.15,13.16,12,2026-02-08,VIGENTE
2774,122,161094.7,27.79,6,2023-07-27,CANCELADO
2775,411,179630.69,22.77,18,2022-03-15,VIGENTE
2776,396,80149.69,32.26,18,2025-09-04,VIGENTE
2777,207,110998.89,36.08,36,2022-11-08,CANCELADO
2778,342,33671.22,26.15,24,2021-04-25,CANCELADO
2779,224,96239.62,36.13,18,2022-08-25,VIGENTE
2780,8,101581.37,22.89,12,2022-12-03,CANCELADO
2781,590,88997.59,31.65,18,2025-10-27,CANCELADO
2782,107,181365.27,35.88,12,2025-11-26,VIGENTE
2783,905,148860.89,17.26,36,2023-03-20,VIGENTE
2784,528,193380.7,16.91,48,2024-07-13,MOROSO
2785,107,95212.02,41.17,60,2023-12-27,CANCELADO
2786,56,95047.2,23.19,6,2022-05-09,MOROSO
2787,213,167858.32,40.57,36,2022-03-18,VIGENTE
2788,602,38008.24,26.62,36,2023-01-27,MOROSO
2789,76,74426.11,13.9,6,2024-09-19,VIGENTE
2790,707,33450.95,44.28,60,2021-08-11,VIGENTE
2791,459,92935.13,21.9,18,2025-04-06,CANCELADO
2792,641,46990.0,40.83,36,2021-09-14,VIGENTE
2793,374,107967.76,21.09,36,2025-04-13,CANCELADO
2794,945,131944.69,44.59,48,2022-11-14,VIGENTE
2795,946,72936.56,33.28,6,2023-03-06,VIGENTE
2796,833,130568.32,8.02,18,2025-01-13,VIGENTE
2797,171,165256.29,25.12,18,2022-10-27,CANCELADO
2798,424,48327.54,33.71,12,2025-05-29,CANCELADO
2799,3,137592.94,14.55,18,2021-06-03,CANCELADO
2800,590,159968.56,18.6,18,2025-08-17,MOROSO
2801,13,60186.01,35.47,60,2024-08-22,CANCELADO
2802,994,136182.27,11.85,12,2022-11-23,VIGENTE
2803,857,56301.0,40.94,60,2024-07-25,VIGENTE
2804,293,121368.47,25.38,6,2025-10-11,VIGENTE
2805,666,111887.46,22.12,48,2024-08-28,VIGENTE
2806,765,63950.88,11.95,18,2025-06-21,VIGENTE
2807,620,119245.15,13.4,60,2024-10-19,VIGENTE
2808,867,32039.36,10.44,36,2022-09-12,MOROSO
2809,937,51268.3,26.23,60,2026-01-01,CANCELADO
2810,93,133192.41,31.18,6,2025-07-08,VIGENTE
2811,307,76843.17,13.74,18,2024-04-10,VIGENTE
2812,215,43673.41,26.4,6,2025-01-19,VIGENTE
2813,706,63503.99,24.54,48,2025-06-02,VIGENTE
2814,62,79629.9,26.54,60,2022-05-30,CANCELADO
2815,938,134796.05,37.49,36,2022-06-21,VIGENTE
2816,398,158239.71,27.3,24,2022-12-29,VIGENTE
2817,168,41101.13,42.87,24,2022-11-13,VIGENTE
2818,788,46445.47,10.43,12,2025-05-25,VIGENTE
2819,794,172826.21,26.95,12,2022-05-09,VIGENTE
2820,458,95223.77,27.25,12,2021-06-18,VIGENTE
2821,437,127370.77,22.31,12,2022-12-12,CANCELADO
2822,39,130158.16,17.12,36,2024-12-26,VIGENTE
2823,155,118438.9,39.54,18,2024-12-20,CANCELADO
2824,338,5926.67,23.75,48,2023-01-22,VIGENTE
2825,116,29939.43,27.11,36,2022-03-21,VIGENTE
2826,208,61224.78,41.67,6,2021-04-01,CANCELADO
2827,709,110756.22,20.65,36,2023-05-26,CANCELADO
2828,41,163517.54,39.42,12,2024-04-10,VIGENTE
2829,99,3286.78,39.97,60,2022-12-20,VIGENTE
2830,494,170704.39,12.46,18,2024-11-02,VIGENTE
2831,218,69425.35,14.09,12,2024-12-28,VIGENTE
2832,629,63713.33,27.03,12,2021-05-23,MOROSO
2833,290,102599.57,42.36,18,2024-11-15,VIGENTE
2834,330,163313.17,44.78,48,2022-09-15,VIGENTE
2835,500,153954.13,12.43,24,2025-06-10,MOROSO
2836,609,68668.16,37.47,6,2023-09-05,CANCELADO
2837,464,189034.35,29.81,48,2023-11-06,VIGENTE
2838,379,58142.1,18.66,36,2025-10-23,VIGENTE
2839,348,119982.72,14.34,60,2023-05-12,MOROSO
