complaint_id,received_date,right_id,mun_id,area_id,status,description
2377,2023-05-17,2,6,4,EN PROCESO,Único duda tener jorge proyecto ocasiones haciendo sin baja natural cine peor muestra.
2378,2024-07-21,4,2,3,EN PROCESO,Ambiente llevar comercio necesidad madrid pues.
2379,2022-03-20,1,6,1,CERRADO,Fuerte luz pp consecuencia acerca camino técnica técnica radio.
2380,2025-03-08,6,2,1,EN PROCESO,Mañana estados piel martín puesto período tener u.
2381,2024-12-06,7,4,1,ABIERTO,Poner silencio manera quienes medios ellas dinero.
2382,2024-12-27,7,1,2,EN PROCESO,Fútbol hizo congreso señor acciones algo gonzález san mañana violencia p así tu.
2383,2021-11-07,3,4,5,ABIERTO,Y mi miguel comisión recursos primeros propios administración afirmó mucho dice.
2384,2023-10-11,4,7,1,CERRADO,Nivel entonces juicio producción tal contenido te josé cámara estoy ayer.
2385,2024-12-08,5,2,2,CERRADO,Creo cosa oposición instituciones pero duda mismos guerra real afirmó.
2386,2023-05-28,4,7,5,CERRADO,Educación sus tales comenzó vez ocasiones boca derecha pedro lejos san propios.
2387,2024-10-20,2,3,3,ABIERTO,Fue tendrá c trabajar nuevos te sus.
2388,2024-09-26,6,3,3,EN PROCESO,Puedo volver resto teatro mesa francisco voz estudio dos especialmente ya.
2389,2022-09-01,6,7,5,EN PROCESO,Toma vuelve siquiera cama objeto los.
2390,2025-07-28,2,4,5,EN PROCESO,Lucha general tu aquel político zonas escuela autor línea mesa.
2391,2023-01-21,2,6,1,EN PROCESO,López instituciones animales propia manos fuego nuevos aquella sociales.
2392,2021-01-28,4,4,4,EN PROCESO,Productos ex momento tenido viene ministro mucha pese has.
2393,2023-02-17,6,1,2,CERRADO,Congreso partir parece encuentra mil otros materia palabras demasiado.
2394,2022-06-17,7,4,5,CERRADO,Sean menor general banco les manos reunión.
2395,2023-02-25,2,5,1,CERRADO,Varios casos podía objetivo curso niño.
2396,2021-04-10,1,6,2,ABIERTO,Carne único distintas tomar sea casa realidad europa ambos vez sectores siglo.
2397,2022-02-02,2,6,3,CERRADO,Comunidad últimos favor cambios principal naturaleza equipo libro nuestras pueden debido.
2398,2024-05-02,2,6,2,EN PROCESO,Buenos vía generales necesidad capital metros barcelona.
2399,2025-01-23,1,5,4,ABIERTO,Precio conocer posible instituto pasa sí mí tenía hijo.
2400,2021-11-28,6,6,1,CERRADO,Pacientes políticas hablar así tiene personas desde suelo acción pasar apoyo.
2401,2024-04-25,3,7,3,EN PROCESO,Economía valores conocer bien artículo octubre manera de posibilidad minutos ha humanos.
2402,2025-02-23,5,7,1,CERRADO,Voz decisión luego san existencia haciendo pese.
2403,2020-11-09,1,7,3,CERRADO,Alta tanto prensa siempre sectores distintas para boca condiciones.
2404,2024-06-16,4,2,1,CERRADO,Partir española si actividades pocos figura máximo dejó sueño antes política.
2405,2021-09-19,1,2,2,ABIERTO,Situación queda modelo todos producción práctica.
2406,2025-01-31,7,5,2,EN PROCESO,Conocer formación recursos tiempo dinero junto ella uno pensar intereses.
2407,2022-11-28,1,3,2,CERRADO,Dan miembros arriba evitar muy sol diferencia tiempos.
2408,2020-12-01,1,2,1,CERRADO,París buenos paso deseo ii allí base momento película somos sur lucha.
2409,2022-07-18,3,6,2,EN PROCESO,Siguiente encima formas sobre estudio he interés diversos ninguna nuestros pasa abril máximo.
2410,2020-10-08,3,7,4,ABIERTO,Última cultural estaban poco ello fueron tenían.
2411,2020-09-26,3,4,1,EN PROCESO,Nuevas más ésta lugar fiscal mayores.
2412,2021-05-21,6,1,1,CERRADO,Hoy habría grupos construcción vista ser varios septiembre generales cerca sentido nosotros grupo.
2413,2023-05-06,7,1,3,CERRADO,Momento ministerio fácil voluntad volver fácil mundial llegado.
2414,2025-05-19,7,2,5,EN PROCESO,Cosas público puede frente favor suelo.
2415,2021-11-03,3,4,2,EN PROCESO,Consecuencia políticos hacer medio capaz reunión más está viaje interés fecha u pp.
2416,2025-01-23,4,5,1,EN PROCESO,Mejor señor partir social ese costa particular sala.
2417,2022-10-19,1,3,2,CERRADO,Bueno asunto mitad grande etc socialista calidad tales salir.
2418,2021-01-30,3,5,3,EN PROCESO,Aún posibilidades cine viejo vía familia mercado arriba imagen mucho.
2419,2023-09-09,4,3,5,CERRADO,Mesa políticos partidos días parte u.
2420,2022-08-26,3,5,2,ABIERTO,Ver hombres personal conciencia horas razón josé real.
2421,2022-03-24,1,5,5,ABIERTO,Segundo joven conocer plan con aquí serie.
2422,2023-02-01,7,7,2,CERRADO,Familia idea diciembre muerte lópez tuvo saber cara.
2423,2025-05-07,1,6,4,CERRADO,Control españoles peor aquellas medidas domingo justicia sociedad estoy europea.
2424,2025-02-14,7,3,4,EN PROCESO,Ésta realidad cambios debe maría evitar material mucho aun vuelve fuentes diez nos.
2425,2024-10-03,3,5,4,EN PROCESO,Pocos época lópez psoe mujeres sido considera pp duda vamos fueron programa enfermedad objeto.
2426,2021-12-05,4,1,3,EN PROCESO,Primeros desde encontrar llega quienes abril principal armas.
2427,2022-06-17,5,3,1,EN PROCESO,Asunto felipe vamos conjunto decir hoy n estamos frente mucho izquierda.
2428,2020-11-08,2,3,1,EN PROCESO,México propios encontrar ojos iglesia productos estas porque.
2429,2021-12-06,3,7,2,CERRADO,Ciento habría rafael educación tiene suerte santa.
2430,2020-11-18,7,4,3,EN PROCESO,Palabras unión demasiado edad padre pie.
2431,2024-11-14,4,2,3,CERRADO,Contrario semana equipo común santiago esos luego donde comisión.
2432,2023-11-02,3,1,3,CERRADO,E sol elecciones les dolor dólares.
2433,2024-06-13,4,4,5,EN PROCESO,Políticos estados democracia propuesta igual hubiera bien jamás modo volver pequeño su principio.
2434,2020-10-20,1,2,5,CERRADO,Tanto mayores creo proyectos pese oro mucho entonces producción historia entonces.
2435,2023-10-21,1,6,1,CERRADO,Obras parecía menos fernando último orden posición segunda.
2436,2025-04-28,4,2,4,CERRADO,Podía ocasiones según alta humano fondo defensa.
2437,2021-12-15,1,5,3,CERRADO,Hecho actitud sería niños producto presenta afirmó mí algún nadie momentos oro últimos.
2438,2025-03-14,4,1,3,ABIERTO,Unas habría dado cada juan dio nivel.
2439,2025-01-17,7,1,2,CERRADO,Primeros buscar paz administración puesto valores siendo aspecto unidad popular cantidad ocho razón.
2440,2023-11-05,7,1,3,EN PROCESO,Líder dijo quién precisamente sin interior noviembre pie media nuevo.
2441,2022-07-31,2,5,5,ABIERTO,Cargo capaz entrar función papel características pasa zonas haya española américa trabajo.
2442,2022-08-17,4,7,4,ABIERTO,Ni comercio agua fuerte tenían domingo larga gobierno señaló.
2443,2021-07-29,1,6,5,EN PROCESO,Deseo fuera pública tres hechos cuatro nuestras decir fuera.
2444,2025-04-04,5,5,1,ABIERTO,Argentina construcción importantes uso les han poner cómo producto.
2445,2025-08-01,3,3,2,ABIERTO,Voy televisión cosa presente tal adelante manuel importancia amigo servicios.
2446,2021-12-31,4,1,1,EN PROCESO,Propios ve pesar fin punto razones vuelta misma apenas sola técnica señor.
2447,2024-08-06,6,2,2,CERRADO,Universidad puerta exterior puede usted padre hay aumento luego teatro tal acuerdo.
2448,2022-01-31,4,6,1,CERRADO,Diez le consejo aquella quería últimos puerto realizar consejo ambos.
2449,2021-04-28,3,1,2,EN PROCESO,Carlos orden estar personal hay tuvo muestra horas.
2450,2020-11-22,2,4,1,CERRADO,Siguientes muchas análisis tuvo tipos demasiado dinero real especial igual actual objeto.
2451,2020-10-04,4,5,3,EN PROCESO,Generales político amor además resultado vuelta militar estamos población un posibilidad ii.
2452,2022-02-27,1,1,5,EN PROCESO,Contrario organización hacia cuba medida realidad hora propuesta le ésta encontrar.
2453,2024-04-27,2,2,4,CERRADO,Santiago algo libros pública miedo lo pública autor años a exterior.
2454,2023-11-02,5,3,2,ABIERTO,Próximo visita objetivo realidad d profesional abril política puso unión.
2455,2024-07-17,5,3,3,CERRADO,Carlos agua ve ve no gran deben términos cabo pesar.
2456,2020-11-28,6,4,2,EN PROCESO,Tal presidente diferencia pueblo y mucho bajo cargo sur.
2457,2023-04-25,2,1,4,EN PROCESO,Paso educación línea viaje joven presidente pudo encuentran mientras europa sin pesar habían.
2458,2022-01-16,1,5,2,ABIERTO,Allá estamos prueba podría juez tierra junto especialmente señaló mejores respecto.
2459,2023-10-30,7,4,5,CERRADO,Términos experiencia dios manos aumento defensa.
2460,2025-03-17,3,2,5,CERRADO,Cinco y tales muy ii comunicación primeras productos serie diferentes tipos nivel.
2461,2024-09-22,3,7,4,EN PROCESO,Seguridad hechos real población siete respuesta blanco méxico importante.
2462,2021-01-24,1,6,3,EN PROCESO,Resulta todos c tema en ante c tendrá hace.
2463,2023-04-15,4,4,1,CERRADO,Mucha carlos ministro dios violencia recuerdo ninguna salida distintos período.
2464,2020-12-10,4,1,5,ABIERTO,Opinión luis quizá hubiera palabras he tanto cómo varios muy zona existencia.
2465,2023-06-27,4,7,3,ABIERTO,Unas distintas hacer general luz pasa padres mes primera tales mucha días libertad.
2466,2023-11-29,5,5,3,ABIERTO,Única elementos república acto propio comunidad interior energía.
2467,2024-12-29,2,4,5,ABIERTO,Poder pedro españoles son incluso debe has llegar hicieron con después.
2468,2023-10-19,7,2,3,ABIERTO,Intereses tiene respuesta único entrada plan mismos militar marco luz josé varias mejores enfermedad.
2469,2021-01-26,2,3,2,CERRADO,Alguna viejo salir idea técnica mil.
2470,2022-06-16,6,2,3,CERRADO,También salir un niños línea abril nuestra programas hombres ejemplo según guerra aunque.
2471,2025-07-05,4,5,5,CERRADO,Media democracia sin vio sentido seguridad.
2472,2022-01-25,5,3,5,ABIERTO,Pesar unidad político finalmente una eso medios medidas mil pie asimismo.
2473,2020-10-15,2,7,4,ABIERTO,No dejar razón cuyo año total palabra esfuerzo varios sí afirmó y internacional.
2474,2023-06-17,1,2,1,EN PROCESO,Finalmente lugar supuesto cuadro tienen argentina.
2475,2023-07-19,6,2,5,ABIERTO,Ejemplo considera presenta sola embargo estamos habría buenos pasar empresas.
2476,2023-01-12,3,6,2,CERRADO,Nadie diversos medios relación puerto dan existe llamado cultura pueden.
2477,2020-09-16,4,3,1,CERRADO,Una voluntad participación tal central grandes ninguna nombre.
2478,2020-10-26,4,3,1,ABIERTO,Crecimiento región puedo posibilidades reunión internacional industria dicho energía quiere.
2479,2024-08-06,5,6,2,CERRADO,Ahora características centro tampoco llamado fueron llegado m.
2480,2024-08-26,5,2,3,EN PROCESO,Salud buscar condiciones rey este hijo.
2481,2024-08-26,4,3,2,ABIERTO,Algo tanto pasó diferencia nunca podrá la seis civil.
2482,2023-12-28,5,2,4,EN PROCESO,Próximo hacer psoe papel g efectos carácter democracia siete.
2483,2025-01-20,6,3,2,EN PROCESO,Hablar unas dicen pueden media control se.
2484,2021-12-25,2,7,1,CERRADO,Mantener españa grupo hacer casos zona construcción militar mucho semanas.
2485,2020-10-16,2,7,5,EN PROCESO,Jorge sólo meses he estos existen acuerdo has.
2486,2023-07-01,5,3,3,EN PROCESO,Tuvo estaba asociación acción pero junto.
2487,2025-06-27,7,7,3,ABIERTO,Características operación técnica sistema hijo sin público propios puedo etapa régimen las carta.
2488,2021-05-30,4,3,2,ABIERTO,Idea problema película allá cabo relación.
2489,2023-05-06,4,7,1,ABIERTO,Mayo hospital unos sociedad durante g ejemplo mal.
2490,2021-11-19,4,1,2,CERRADO,Vino porque historia hubiera propia sector tipos puesto final muerte algunos cámara esfuerzo.
2491,2022-06-18,6,5,4,EN PROCESO,Educación igual dar pasar viaje calidad dinero quizá políticas estuvo nosotros casos.
2492,2025-05-18,4,5,2,ABIERTO,Éxito mil fondo toda cargo política todos atención.
2493,2024-02-20,4,1,1,CERRADO,Llegó proyectos una fuentes grupo familia piel.
2494,2021-10-29,3,7,4,ABIERTO,Mal volver nada madre revolución papel primer felipe.
2495,2021-05-12,4,2,4,ABIERTO,Ya si problema pudo teoría era ocasión antonio.
2496,2025-03-07,6,1,2,EN PROCESO,Marcha tan cuales contrario al efectos proyectos además quienes considera habría civil justicia.
2497,2022-12-03,3,6,1,CERRADO,Llegado mucho quién menos aparece conjunto mundial.
2498,2020-11-26,6,4,5,CERRADO,Práctica cuarto sé paso u congreso pie actividades.
2499,2025-03-08,3,3,4,ABIERTO,He presencia es vuelve prensa diversas tenían.
2500,2022-02-24,5,1,1,ABIERTO,Jamás hacer tiene grande llevar diferencia.
2501,2021-12-06,6,4,3,EN PROCESO,Director dan región trabajadores ésta decisión siete padres aspectos estuvo algo también.
2502,2020-10-04,3,1,2,EN PROCESO,Madre siguiente oficial mucho hijos línea aspectos.
2503,2023-06-04,4,5,5,ABIERTO,Políticas respuesta soy palabras lugar película solamente santiago que.
2504,2021-07-18,1,1,3,EN PROCESO,Peor medio consejo hablar cabo profesional cuya después plan españa nadie juan junto.
2505,2021-08-11,4,5,5,ABIERTO,Cambios ii miembros ejército económico mujeres europea llevar meses puso quienes.
2506,2022-10-27,2,2,4,CERRADO,La hermano tienen características julio europea acerca pueblo importante realizar voluntad social salir.
2507,2023-04-24,6,2,5,CERRADO,P él p nuevos nacional mundo investigación.
2508,2020-10-10,5,1,3,ABIERTO,Suficiente posición rafael voy social misma poner mercado efectos sabía curso momentos llegado.
2509,2022-08-20,6,4,4,ABIERTO,Su teatro noviembre paciente habrá sur administración mediante mil hace.
2510,2024-06-13,6,1,1,CERRADO,Cargo propia aumento sueño alrededor corte cierto nuestros yo tratamiento conocimiento ahí actual.
2511,2024-01-15,1,4,1,EN PROCESO,Total tenía instituto conocimiento semanas estas sabe nuestros quienes hombres control decir constitución.
2512,2023-04-10,4,4,4,EN PROCESO,Hacer unidos cargo soy tratamiento al hospital otro antonio sé mal.
2513,2021-10-27,4,1,2,CERRADO,Hermano proceso siete alrededor luis volvió.
2514,2021-11-26,6,2,1,ABIERTO,Junto mi ciencia pequeño pesar proyecto nueva mira primero adelante donde.
2515,2021-06-13,2,6,3,ABIERTO,Miedo dicho sea fueron actividades unidad por rey.
2516,2022-01-25,6,1,5,CERRADO,Lo vino anterior cualquier guerra humana ocho tengo político más bajo presenta que.
2517,2023-06-16,4,6,3,CERRADO,Manera interior grande tenemos escuela en varios evitar entonces siguientes consumo.
2518,2022-11-06,4,7,3,ABIERTO,Así diversas del cultural porque puerto fuerte decisión información serán.
2519,2022-06-23,7,3,2,ABIERTO,Pone viejo materia teatro nombre vuelve hechos octubre encuentro hablar plaza mitad.
2520,2021-06-14,1,6,2,EN PROCESO,Capacidad futuro difícil llamado resultado alto sabía ve informe.
2521,2025-06-07,2,1,5,EN PROCESO,Recursos investigación estudios comunidad resultados director vino aun gran semana aquel amigos.
2522,2021-05-04,2,1,5,CERRADO,Menor segunda estilo volvió actual norte pp otra relaciones.
2523,2024-09-14,6,5,2,EN PROCESO,Aire aunque da permite niño estoy.
2524,2021-07-01,2,2,4,CERRADO,Encima desde espera libre porque argentina será base dijo si hacer propuesta otras.
2525,2022-11-15,5,1,1,EN PROCESO,Productos ninguna tendrá pacientes grandes animales pueblo rafael visita momento resto justicia.
2526,2025-05-17,7,2,1,EN PROCESO,Realidad muestra futuro objeto durante realidad resulta sin nadie.
2527,2020-09-20,7,3,3,CERRADO,Don espacio sido trabajar hora explicó volver tierra historia cinco.
2528,2025-08-28,5,7,5,EN PROCESO,Estar términos c bien plazo méxico estudios.
2529,2024-07-13,2,2,1,ABIERTO,Concepto muchas resulta salir carlos juicio conciencia cultural ambos mucha.
2530,2020-10-11,1,4,2,ABIERTO,Universidad al pasó mismos atención luz color alrededor base diez.
2531,2024-02-09,7,7,1,EN PROCESO,Será lleva casi calidad estado victoria horas rodríguez hechos unión habla.
2532,2022-12-03,6,2,1,ABIERTO,Zona médico propio banco carlos tan naturaleza esa buena origen francia plan mucha.
2533,2021-07-31,2,2,3,ABIERTO,Varios contrario dice este pensar campaña participación frente países características capital.
2534,2023-05-24,3,1,3,CERRADO,También acuerdo río imágenes ser memoria.
2535,2020-11-26,5,2,3,CERRADO,Edad gran santiago menor unidos fútbol gobierno aún dar adelante primera.
2536,2021-07-09,7,4,5,CERRADO,Todo asimismo varias entonces tierra consecuencia tales junto gobierno ya derecho cierto tendrá.
2537,2023-05-22,2,4,3,ABIERTO,México bueno tienen orden historia imagen argentina.
2538,2023-09-26,6,6,3,ABIERTO,Casa además diez ocasiones palabras explicó.
2539,2023-05-12,5,2,3,EN PROCESO,Sino b administración según hubo estaba.
2540,2024-08-26,6,5,5,ABIERTO,Ocho elementos solamente autor origen habla.
2541,2021-07-31,4,5,1,CERRADO,Mis rodríguez casi este línea futuro río usted otros uso puntos.
2542,2020-10-22,1,5,5,CERRADO,Manos voluntad orden ministro o práctica después común.
2543,2023-11-10,2,2,3,EN PROCESO,Pública período ellos señora nuestros suficiente éxito posibilidad unidos tarde.
2544,2021-07-26,3,2,3,EN PROCESO,Atrás falta internacional personas reforma tipo llama durante países son verdad tierra iba.
2545,2023-12-29,1,5,4,CERRADO,Salida cinco carta servicios bajo mirada región otro exterior sangre así.
2546,2025-03-16,4,1,1,EN PROCESO,Deja volvió mismos luz región problema calle hoy social fútbol estaba ninguna música.
2547,2021-12-21,3,3,3,CERRADO,Desarrollo cuerpo señaló mil valor muerte resto igual.
2548,2022-10-31,5,5,3,ABIERTO,Dicen ha quiere imágenes congreso corazón justicia éste propio.
